      0.02	0.00	2.39	6.56	14.01	7.33	3.04	1.07	2.40	2.03	0.86	0.46	1.60	0.34	0.03	2.14	3.48	0.41	
      6.85	0.00	12.45	12.39	10.19	7.70	7.98	2.84	7.67	2.39	3.17	0.64	6.22	2.71	0.71	1.22	1.87	2.37	
      6.87	0.00	24.34	5.75	14.90	1.94	16.71	0.35	2.15	2.33	1.05	1.43	1.68	0.08	6.66	0.26	1.04	0.19	
      6.90	0.00	6.64	4.66	11.76	3.11	2.15	4.42	2.14	3.56	1.95	4.75	3.53	1.04	2.03	3.40	0.31	0.83	
      6.92	0.00	16.53	11.26	1.74	16.56	11.81	3.26	0.69	0.87	2.06	3.74	0.38	4.57	6.09	1.58	1.38	2.13	
      6.94	0.00	6.67	1.17	15.50	2.42	6.20	3.96	1.07	2.22	0.02	0.66	0.32	3.34	0.08	0.96	1.97	1.72	
      6.97	0.00	6.86	4.01	13.84	6.33	5.97	4.40	0.76	0.34	1.98	2.34	2.63	4.53	0.39	3.58	0.41	0.12	
      6.99	0.00	4.22	4.46	9.81	3.44	0.31	0.80	3.30	0.57	2.35	0.36	2.58	1.10	0.50	0.53	1.54	1.64	
      7.01	0.00	5.20	2.65	2.90	2.53	9.76	4.90	5.30	0.44	1.81	0.29	0.52	3.91	2.54	4.18	0.10	0.10	
      7.04	0.00	3.87	4.00	8.11	9.07	15.12	5.08	9.14	0.59	2.38	3.96	4.16	1.04	5.36	1.54	1.51	0.17	
      7.06	0.00	9.07	0.04	11.45	9.94	9.98	5.80	3.64	0.28	1.07	3.08	1.29	0.14	6.41	2.77	2.68	0.03	
      7.08	0.00	5.77	0.92	3.79	4.68	6.15	7.44	1.07	1.29	1.19	0.37	0.11	3.03	0.13	1.79	1.09	1.19	
      7.11	0.00	5.42	12.66	1.64	3.64	5.32	0.81	1.99	0.42	1.65	0.51	1.36	2.29	0.08	0.93	1.11	1.19	
      7.13	0.00	0.27	2.99	12.70	9.02	12.61	0.93	2.52	0.03	1.15	0.52	5.03	0.87	1.91	0.05	0.40	2.36	
      7.15	0.00	8.21	23.67	2.54	9.87	0.50	1.79	6.14	1.26	4.35	1.48	1.30	3.71	0.99	1.92	0.60	2.02	
      7.17	0.00	2.24	3.65	4.74	1.19	3.53	2.23	6.43	0.94	1.55	1.56	0.31	5.93	2.71	2.40	0.65	0.57	
      7.20	0.00	11.05	11.77	0.56	4.86	15.34	6.25	1.88	0.07	1.10	2.17	3.04	1.80	4.68	4.69	0.81	0.01	
      7.22	0.00	0.09	6.34	10.35	13.16	13.83	5.90	3.89	1.41	1.94	2.82	5.14	6.69	4.20	3.30	0.47	0.82	
      7.24	0.00	12.19	4.99	8.44	9.42	4.25	3.07	0.19	1.28	1.57	4.18	1.34	1.94	0.64	0.46	1.16	1.35	
      7.27	0.00	0.22	1.73	6.90	7.55	7.38	7.93	0.93	1.78	0.50	2.44	1.20	0.52	1.84	1.19	0.79	0.49	
      7.29	0.00	0.24	0.90	2.25	1.26	0.51	5.30	5.50	0.17	0.05	0.62	4.52	3.75	0.29	1.11	0.91	0.13	
      7.31	0.00	0.65	17.59	3.24	5.08	5.34	3.80	0.76	1.63	1.40	0.62	1.45	1.54	0.45	1.29	0.16	1.56	
      7.34	0.00	21.85	0.87	0.06	11.11	1.62	2.49	2.58	0.40	0.20	1.07	1.94	2.38	0.19	3.31	0.21	1.12	
      7.36	0.00	3.23	5.06	1.59	4.58	3.13	2.65	0.18	1.75	0.06	2.71	2.94	0.10	1.80	1.20	0.11	0.06	
      7.38	0.00	5.10	16.03	2.77	12.56	1.45	2.23	1.16	2.27	2.11	2.68	0.68	3.03	1.29	3.19	0.66	0.49	
      7.41	0.00	7.90	3.17	4.65	8.51	4.44	11.97	0.57	4.59	0.12	1.56	0.04	0.35	0.08	3.66	1.12	2.22	
      7.43	0.00	14.99	15.47	3.91	1.55	11.51	0.21	4.47	4.52	1.07	3.82	0.06	0.84	2.30	2.02	1.69	0.70	
      7.45	0.00	1.70	0.82	2.56	16.43	1.56	1.62	0.51	0.50	1.61	4.09	2.39	5.73	2.19	1.67	2.03	0.72	
      7.48	0.00	19.96	7.85	0.24	7.86	5.43	5.66	3.17	3.76	1.26	1.25	2.42	3.84	1.60	0.14	0.35	0.92	
      7.50	0.00	1.32	1.34	4.86	10.18	4.21	0.71	2.16	1.26	2.58	0.96	2.01	2.56	0.08	3.62	1.53	0.50	
      7.52	0.00	5.07	2.47	3.11	6.31	10.93	3.65	2.25	1.38	0.04	2.74	3.38	2.04	3.19	0.06	0.91	0.20	
      7.55	0.00	1.78	0.41	0.43	13.12	3.68	2.75	0.14	0.38	0.07	1.21	5.00	1.34	0.19	5.86	0.87	1.16	
      7.57	0.00	0.27	13.68	7.78	0.83	4.52	2.76	1.59	3.67	2.54	1.58	1.48	1.73	2.96	0.18	1.09	1.18	
      7.59	0.00	2.93	0.80	6.85	0.34	0.67	2.76	0.16	3.99	0.19	1.36	2.75	2.81	0.68	2.58	0.53	0.55	
      7.62	0.00	2.63	18.24	4.55	3.31	0.96	2.48	4.60	3.55	1.26	1.05	1.17	0.14	0.67	1.22	1.62	0.49	
      7.64	0.00	10.91	15.07	9.66	18.65	0.35	6.36	6.50	3.31	3.74	1.29	3.65	7.02	1.98	0.82	1.31	1.63	
      7.66	0.00	19.38	21.55	2.91	13.13	9.65	3.06	1.36	0.24	0.35	1.09	1.30	3.86	1.26	4.15	1.91	0.24	
      7.69	0.00	6.70	12.11	3.79	10.12	5.20	3.92	1.67	0.48	0.70	0.26	0.75	0.37	0.16	3.04	0.81	1.21	
      7.71	0.00	0.65	9.61	1.28	1.61	4.20	4.55	3.88	0.09	1.38	1.84	4.02	0.08	0.88	3.42	0.35	0.10	
      7.73	0.00	7.59	0.24	0.31	4.66	5.88	4.30	2.18	2.63	2.84	1.98	1.82	3.58	1.01	0.57	0.38	0.14	
      7.76	0.00	6.82	7.59	1.02	3.21	4.15	1.70	8.24	1.88	2.01	2.75	3.33	0.80	0.79	3.17	0.25	1.43	
      7.78	0.00	25.08	13.71	1.07	8.49	8.22	3.19	0.26	0.37	1.60	4.31	2.32	1.95	2.38	0.63	0.47	0.45	
      7.80	0.00	2.22	8.08	3.56	7.31	13.90	7.83	3.43	1.27	1.19	2.48	1.82	2.75	4.57	1.07	2.32	0.48	
      7.83	0.00	8.38	1.07	15.28	2.80	2.59	3.83	4.61	0.62	1.57	1.67	0.97	5.41	4.26	3.47	2.56	1.08	
      7.85	0.00	0.26	14.38	8.96	5.32	0.14	2.31	0.16	0.08	0.74	2.12	2.47	0.19	4.15	0.85	0.11	2.00	
      7.87	0.00	17.13	0.96	1.03	1.00	2.89	6.09	2.54	2.24	0.69	1.53	1.70	0.87	0.31	1.12	0.66	0.18	
      7.89	0.00	9.58	12.11	6.90	1.14	2.88	1.31	1.79	1.03	0.91	0.58	1.58	0.26	3.84	4.31	0.27	0.96	
      7.92	0.00	2.34	12.64	4.67	1.81	0.17	3.54	2.08	0.73	0.22	5.07	4.32	1.54	0.91	0.49	1.59	1.20	
      7.94	0.00	7.32	19.46	14.30	4.29	1.29	0.31	2.19	1.43	1.43	1.55	2.67	3.77	0.02	2.02	2.32	2.16	
      7.96	0.00	15.45	0.69	16.73	10.25	3.77	0.90	6.79	2.19	0.94	3.37	5.24	8.02	1.45	3.78	2.41	2.20	
      7.99	0.00	6.25	8.00	5.65	10.97	7.61	3.47	4.53	2.65	4.91	1.59	1.12	0.56	1.09	3.60	0.44	0.81	
      8.01	0.00	2.72	6.62	10.10	23.90	7.14	0.29	0.28	2.89	0.43	0.44	1.81	5.09	1.15	2.29	2.69	0.87	
      8.03	0.00	5.36	21.33	3.28	0.30	3.29	2.70	5.98	1.05	1.07	0.91	0.60	1.70	0.98	3.35	2.95	1.18	
      8.06	0.00	14.13	6.96	7.36	5.00	0.75	2.39	1.75	3.30	1.08	1.83	5.22	3.58	0.60	0.42	1.85	0.47	
      8.08	0.00	20.44	12.98	3.08	8.29	3.57	1.23	1.95	0.65	0.67	0.49	0.04	2.70	1.90	4.85	1.52	0.00	
      8.10	0.00	4.55	10.89	16.22	5.76	0.53	3.21	3.17	5.07	1.10	1.25	0.61	4.42	0.57	0.06	2.92	0.39	
      8.13	0.00	2.35	12.27	0.72	10.37	1.25	9.41	2.68	2.37	0.53	3.91	0.50	3.93	1.22	1.99	2.21	2.17	
      8.15	0.00	2.27	4.04	4.12	1.66	13.44	2.50	6.42	0.10	4.07	4.73	3.12	2.03	4.44	0.04	1.42	0.85	
      8.17	0.00	9.63	3.37	17.39	9.11	5.44	1.39	1.93	1.55	0.21	2.29	1.44	3.76	3.17	1.69	1.20	0.49	
      8.20	0.00	2.92	3.32	3.55	14.46	2.03	0.99	0.03	2.91	0.49	2.05	2.28	3.21	1.00	1.35	2.05	1.04	
      8.22	0.00	5.31	0.76	9.55	1.03	2.79	2.87	1.04	0.56	1.48	0.41	4.20	1.83	0.42	3.45	1.85	0.30	
      8.24	0.00	6.32	19.98	7.47	0.08	1.21	4.38	4.36	0.62	0.70	4.52	4.60	0.72	2.46	3.16	1.17	0.08	
      8.27	0.00	5.10	7.08	1.08	6.04	3.56	3.92	2.09	4.96	1.66	0.64	4.48	4.02	0.42	0.70	2.03	0.00	
      8.29	0.00	8.98	9.59	2.70	3.24	4.02	5.47	1.33	0.27	3.30	0.48	2.35	0.89	0.52	0.55	0.15	1.32	
      8.31	0.00	26.01	2.03	13.51	2.72	1.86	2.12	0.02	5.56	0.03	4.62	2.64	0.11	2.61	0.20	0.91	0.90	
      8.34	0.00	1.27	9.58	10.12	13.18	4.86	5.55	4.65	1.64	1.64	1.64	0.04	2.93	1.41	2.42	2.43	0.97	
      8.36	0.00	5.39	12.78	5.70	3.87	5.99	6.07	1.52	3.09	0.44	0.12	2.11	4.39	1.34	2.18	0.01	0.28	
      8.38	0.00	9.33	6.41	6.75	5.00	6.41	4.02	7.29	1.63	4.07	1.58	0.90	0.96	3.10	1.55	2.45	1.26	
      8.41	0.00	6.86	1.28	9.57	5.52	4.61	1.53	5.58	1.53	0.90	1.19	5.16	3.38	1.95	0.15	2.19	0.29	
      8.43	0.00	4.86	2.22	2.86	6.06	8.19	7.54	1.33	0.65	0.52	2.50	1.20	0.27	0.37	0.78	0.41	0.02	
      8.45	0.00	18.98	7.29	1.33	9.54	1.77	3.15	2.22	5.61	2.32	1.13	1.88	4.36	2.62	0.73	0.29	0.68	
      8.48	0.00	7.73	5.58	3.39	9.44	4.54	3.31	0.39	1.30	1.18	1.54	1.13	0.26	1.43	1.26	1.61	0.38	
      8.50	0.00	19.19	1.43	2.34	0.00	7.39	4.54	2.32	2.53	0.82	0.27	0.33	1.79	3.52	1.84	0.03	0.13	
      8.52	0.00	22.81	0.11	13.25	1.50	6.66	10.51	5.63	5.86	1.30	1.51	3.57	7.72	0.23	0.36	1.33	0.21	
      8.54	0.00	14.75	7.18	6.56	2.68	0.87	6.25	1.11	1.41	0.87	2.69	1.40	1.40	1.47	2.02	0.72	1.76	
      8.57	0.00	5.74	2.22	9.17	0.55	7.56	0.76	8.54	1.47	0.64	1.47	4.67	1.01	3.43	2.09	1.35	1.06	
      8.59	0.00	13.04	26.91	5.80	1.41	4.36	4.12	0.47	3.85	0.93	2.54	1.55	2.94	3.91	4.08	0.56	1.25	
      8.61	0.00	2.92	16.39	11.42	0.40	3.82	3.47	1.99	1.72	1.63	0.49	0.59	0.98	5.18	0.91	0.94	1.20	
      8.64	0.00	2.09	6.62	13.67	8.26	7.44	0.20	1.03	2.59	0.52	1.48	1.94	0.25	3.95	4.84	3.15	0.01	
      8.66	0.00	3.35	7.04	6.46	3.32	5.51	0.80	5.20	1.56	0.11	3.49	4.76	0.29	0.43	1.55	1.49	0.90	
      8.68	0.00	2.73	15.71	15.45	1.17	0.66	1.24	2.34	0.19	2.65	1.09	0.01	2.30	2.89	1.49	1.31	0.18	
      8.71	0.00	4.78	0.02	12.41	7.63	2.58	3.93	4.93	3.22	1.93	1.59	2.41	1.84	4.41	2.88	1.82	0.57	
      8.73	0.00	3.14	2.21	8.66	0.92	3.84	0.04	0.34	1.32	1.73	2.37	4.24	1.25	3.01	0.64	0.80	0.32	
      8.75	0.00	2.95	7.97	1.38	7.01	5.72	5.77	0.05	2.21	1.34	0.89	0.69	0.11	4.00	2.50	2.15	0.24	
      8.78	0.00	18.56	5.40	3.09	6.42	13.18	9.15	5.02	2.27	1.53	2.53	4.16	0.31	4.65	5.33	2.38	2.01	
      8.80	0.00	1.16	0.52	6.28	10.14	2.76	3.68	0.34	5.71	0.63	1.93	0.60	4.67	0.37	1.72	1.33	1.24	
      8.82	0.00	18.36	3.56	10.86	1.76	15.05	7.01	1.32	2.43	0.48	3.10	4.60	0.61	2.63	1.39	0.41	0.08	
      8.85	0.00	8.35	9.25	12.58	16.36	1.74	1.49	1.23	2.75	0.76	0.58	2.24	4.56	2.70	1.84	0.76	0.04	
      8.87	0.00	8.94	3.15	4.53	3.02	3.38	6.62	0.33	3.72	0.54	4.64	3.47	2.32	0.63	1.38	0.63	0.30	
      8.89	0.00	7.51	3.48	7.89	2.51	0.20	3.84	1.89	0.45	3.07	3.77	2.18	2.10	0.14	2.42	1.24	0.52	
      8.92	0.00	14.56	9.65	9.21	9.23	8.00	0.27	0.63	5.24	0.70	0.04	2.67	0.25	0.34	0.68	0.80	0.52	
      8.94	0.00	9.18	6.98	0.69	7.85	1.22	2.90	3.81	2.23	0.37	1.23	0.94	5.16	0.86	0.17	1.23	0.21	
      8.96	0.00	1.37	11.50	7.79	5.60	0.27	3.59	1.64	1.35	0.95	0.21	1.78	2.45	3.34	1.60	2.61	1.07	
      8.99	0.00	4.49	5.77	5.03	12.37	8.63	3.46	2.09	1.46	0.02	0.52	0.21	0.28	1.00	2.46	1.53	0.32	
      9.01	0.00	15.37	6.75	9.78	8.72	9.46	0.45	1.63	2.27	0.69	1.75	1.26	2.80	2.89	1.60	0.81	1.48	
      9.03	0.00	4.53	2.75	10.10	2.00	1.65	4.06	4.54	4.70	0.11	0.44	1.03	4.63	1.74	1.07	0.49	0.41	
      9.06	0.00	0.97	8.02	3.60	9.64	2.05	8.51	1.79	3.76	1.79	2.33	0.03	3.67	3.60	2.76	1.57	0.95	
      9.08	0.00	1.69	12.12	15.80	15.11	2.64	10.33	1.95	4.27	3.15	1.23	1.05	3.08	2.46	3.87	0.59	0.23	
      9.10	0.00	4.54	12.97	4.24	10.47	4.42	4.84	1.27	0.79	0.77	0.66	1.22	2.24	2.17	3.04	1.16	1.59	
