      0.02	0.00	2.39	6.56	14.01	7.33	3.04	1.07	2.40	2.03	0.86	0.46	1.60	0.34	0.03	2.14	3.48	0.41	
      9.13	0.00	10.19	3.84	8.56	1.19	3.98	3.51	2.08	2.44	0.81	2.77	2.98	0.14	5.24	2.02	0.95	0.10	
      9.15	0.00	19.36	0.31	2.43	7.70	0.01	3.60	2.04	4.33	1.39	4.39	1.85	0.09	0.97	0.54	1.52	1.25	
      9.17	0.00	19.89	5.91	0.92	4.68	0.40	7.10	1.00	1.31	0.03	1.98	1.18	3.01	3.14	0.39	0.14	0.51	
      9.20	0.00	7.71	2.60	7.44	9.63	3.65	3.38	2.31	3.42	0.09	4.54	3.42	3.74	1.86	2.15	0.37	0.01	
      9.22	0.00	21.22	1.49	2.45	7.50	5.39	5.85	5.08	3.12	0.13	2.59	0.20	0.07	4.74	0.03	0.34	0.69	
      9.24	0.00	6.97	1.62	0.02	4.32	3.37	1.29	4.01	1.33	1.55	0.29	4.05	0.55	2.58	3.40	0.03	0.36	
      9.26	0.00	7.84	0.65	0.67	4.33	1.17	4.25	3.58	1.43	0.62	0.91	0.98	3.75	3.49	3.00	1.21	0.52	
      9.29	0.00	4.32	1.64	1.96	5.07	2.61	4.22	5.37	1.19	0.85	2.79	1.28	0.96	2.29	0.05	0.29	0.44	
      9.31	0.00	6.56	8.64	5.80	10.99	2.43	0.97	4.35	0.59	1.40	0.37	1.60	0.40	2.56	3.69	0.55	1.06	
      9.33	0.00	4.55	7.22	4.19	9.43	1.78	1.03	3.85	0.51	0.12	1.06	0.73	3.13	0.62	1.57	1.35	1.30	
      9.36	0.00	16.48	12.28	24.69	3.34	12.34	5.27	0.36	3.28	0.79	2.62	0.35	0.28	6.66	2.57	3.47	0.43	
      9.38	0.00	3.46	2.53	18.56	8.19	2.29	7.69	4.70	3.02	1.58	3.15	1.34	4.14	0.51	1.78	2.10	0.84	
      9.40	0.00	0.57	5.35	10.20	3.91	4.94	0.67	5.43	3.17	1.38	0.80	2.87	1.98	3.82	0.95	0.59	0.68	
      9.43	0.00	15.62	4.11	14.90	6.56	4.20	0.99	2.43	0.55	1.41	2.00	1.21	3.05	4.04	2.20	1.16	0.52	
      9.45	0.00	2.72	0.59	3.54	0.20	1.40	1.41	4.08	1.15	0.69	1.39	1.71	1.64	0.68	0.74	1.08	0.16	
      9.47	0.00	5.77	16.40	11.22	2.64	0.87	4.91	2.07	2.92	1.01	0.45	0.90	0.47	5.23	1.72	0.10	1.68	
      9.50	0.00	10.60	9.22	11.19	12.04	1.23	0.11	5.09	1.71	0.34	0.29	1.84	2.00	2.22	2.78	0.41	0.29	
      9.52	0.00	2.49	4.21	18.00	5.66	9.03	2.75	4.52	0.63	0.99	2.01	0.50	0.45	7.67	1.77	1.51	1.57	
      9.54	0.00	3.63	10.61	5.67	3.15	2.66	4.68	2.64	1.98	1.67	2.25	3.62	4.99	1.63	1.47	1.74	0.13	
      9.57	0.00	0.58	4.15	8.89	17.11	1.02	4.03	1.31	3.71	0.31	0.70	1.90	0.47	0.63	1.82	2.69	2.08	
      9.59	0.00	3.47	2.91	22.09	14.22	5.93	1.67	3.66	2.66	1.56	1.89	1.08	2.99	2.54	0.24	2.32	0.81	
      9.61	0.00	6.06	6.67	0.10	7.95	5.71	8.35	2.91	1.23	0.01	3.14	3.34	7.84	4.53	1.14	0.67	1.64	
      9.64	0.00	0.42	4.53	18.42	2.58	1.02	9.10	1.30	1.84	0.76	1.89	1.50	2.19	1.53	1.64	2.30	0.82	
      9.66	0.00	2.13	4.60	4.18	9.50	3.81	1.04	5.74	0.83	2.49	0.10	2.12	0.88	3.42	2.55	1.50	0.99	
      9.68	0.00	5.98	4.91	0.29	7.22	13.10	1.06	7.49	3.86	1.28	1.55	7.05	2.06	5.85	1.00	0.42	0.49	
      9.71	0.00	7.16	3.40	0.54	9.43	2.79	8.78	1.82	0.84	0.92	4.24	0.81	1.48	0.61	4.42	0.59	1.81	
      9.73	0.00	4.76	8.92	2.28	6.93	1.16	6.83	0.44	0.26	0.86	0.48	2.40	0.35	2.14	0.16	1.48	0.15	
      9.75	0.00	10.66	7.07	13.32	6.10	8.70	5.14	2.82	3.26	2.77	1.67	1.80	1.18	5.12	1.96	0.75	0.63	
      9.78	0.00	23.92	8.45	1.97	1.49	7.77	13.36	0.87	0.52	2.25	2.89	3.09	7.00	0.03	1.66	1.64	0.80	
      9.80	0.00	17.69	6.28	19.72	7.97	3.51	7.57	4.53	1.51	1.60	3.78	1.96	3.66	1.60	0.73	3.70	0.29	
      9.82	0.00	7.55	6.44	10.17	7.57	5.17	9.61	7.94	4.08	0.14	0.01	0.94	0.46	0.47	0.14	1.68	1.86	
      9.85	0.00	13.61	1.14	9.90	3.34	0.33	0.92	1.91	3.72	0.99	1.07	1.43	0.37	0.30	1.50	0.16	0.73	
      9.87	0.00	5.36	10.96	4.07	3.62	2.91	3.62	5.26	2.54	2.03	2.10	2.75	0.55	0.29	0.12	0.52	0.64	
      9.89	0.00	1.56	6.03	5.67	1.14	0.88	3.36	1.47	3.50	1.85	5.15	1.20	0.11	4.73	3.68	0.53	0.03	
      9.91	0.00	5.90	4.86	4.38	4.84	1.60	4.60	1.53	2.38	0.87	4.23	1.45	0.41	2.25	0.92	1.67	0.43	
      9.94	0.00	15.48	2.39	0.16	0.43	4.75	2.09	0.40	1.78	0.90	1.01	1.60	1.18	1.39	1.09	1.73	1.24	
      9.96	0.00	7.56	2.30	0.73	1.03	0.40	9.03	0.44	0.40	0.42	3.15	1.35	0.18	4.82	0.85	0.59	0.41	
      9.98	0.00	4.21	3.64	3.31	6.22	1.93	4.36	0.04	1.34	1.80	1.65	2.37	0.55	1.72	0.21	1.17	1.26	
     10.01	0.00	24.71	3.06	2.16	3.21	6.45	0.43	0.30	0.14	0.57	3.71	1.56	0.41	0.38	2.14	1.54	0.12	
     10.03	0.00	24.59	10.40	7.25	5.30	11.39	9.57	3.76	2.42	1.66	1.54	0.57	7.07	5.91	1.87	0.95	0.30	
     10.05	0.00	8.59	12.72	1.84	8.68	0.59	6.74	4.88	2.13	1.35	0.53	0.43	1.78	4.19	2.69	0.37	0.22	
     10.08	0.00	7.96	14.64	5.46	2.18	7.04	2.07	3.20	2.93	2.27	1.18	2.38	0.78	1.12	1.58	0.70	1.33	
     10.10	0.00	8.56	15.04	1.81	7.47	0.05	0.76	0.03	0.63	0.63	3.39	4.68	3.70	0.49	3.74	0.56	1.19	
     10.12	0.00	14.19	1.27	10.12	4.22	7.00	7.07	14.25	0.40	3.00	1.51	4.49	3.44	2.95	1.72	0.59	0.91	
     10.15	0.00	15.67	2.41	11.45	10.13	6.86	2.65	0.49	2.09	2.34	3.44	0.43	4.60	1.38	2.86	2.52	2.49	
     10.17	0.00	1.97	3.26	6.17	3.42	7.05	5.51	2.15	2.91	0.32	4.27	0.16	0.51	1.71	1.98	0.56	0.12	
     10.19	0.00	10.32	5.45	6.29	11.97	1.99	0.69	2.74	1.09	0.23	2.57	4.57	0.46	1.97	3.14	0.90	0.29	
     10.22	0.00	7.24	10.58	13.70	5.84	8.38	5.25	0.16	2.53	1.70	3.97	1.45	0.12	1.86	0.81	0.12	1.10	
     10.24	0.00	3.61	2.94	5.42	4.93	4.18	4.42	0.15	1.10	1.24	0.24	1.26	1.57	3.81	0.08	0.95	0.31	
     10.26	0.00	19.61	3.00	3.43	1.56	1.16	1.21	0.17	1.80	2.79	2.77	3.01	4.19	2.08	0.39	0.95	0.96	
     10.29	0.00	3.84	5.23	4.61	5.40	3.57	4.15	0.92	3.05	0.05	1.76	1.57	5.35	3.07	0.85	0.99	0.20	
     10.31	0.00	9.99	3.31	10.28	5.27	0.41	2.61	1.77	0.34	1.09	0.69	3.41	1.53	4.51	4.01	0.56	0.70	
     10.33	0.00	14.64	4.71	9.05	3.05	6.09	0.86	0.11	1.63	2.05	4.02	0.76	1.02	1.79	0.42	1.42	0.15	
     10.36	0.00	7.95	6.24	10.56	8.87	3.93	3.79	2.66	4.07	0.65	1.20	0.73	2.43	3.52	0.60	0.64	0.25	
     10.38	0.00	0.35	1.63	5.97	2.22	4.44	5.40	2.04	1.94	1.94	3.60	0.72	0.22	5.66	0.88	0.84	0.22	
     10.40	0.00	10.79	4.16	3.38	15.77	6.34	2.34	5.23	2.56	0.30	0.45	3.56	3.24	0.66	3.82	0.09	0.11	
     10.43	0.00	14.26	13.79	3.96	2.60	5.48	9.66	4.94	0.42	1.74	1.14	1.80	3.21	0.22	0.30	0.20	0.84	
     10.45	0.00	18.29	3.97	1.72	11.91	5.53	1.73	2.50	3.86	1.68	4.50	0.42	0.90	2.39	2.68	0.88	0.38	
     10.47	0.00	8.00	8.45	8.36	9.62	1.04	1.13	1.78	3.32	0.81	1.45	3.41	1.40	2.23	2.84	2.28	1.45	
     10.50	0.00	7.27	5.92	6.63	6.02	1.42	3.42	0.36	4.52	1.44	1.38	1.15	0.78	4.50	5.80	2.15	0.15	
     10.52	0.00	1.09	5.51	3.79	8.85	4.12	7.69	2.42	1.74	2.36	1.72	2.15	4.01	1.71	0.85	0.62	0.13	
     10.54	0.00	8.51	1.61	15.05	3.56	1.93	3.30	2.41	2.38	0.04	3.24	1.32	2.63	0.34	0.79	1.29	0.46	
     10.57	0.00	2.16	0.64	1.19	0.15	3.75	2.29	2.09	3.11	1.96	0.57	0.01	0.96	0.78	1.10	0.63	0.74	
     10.59	0.00	7.34	1.99	15.66	4.87	2.28	5.47	0.79	4.08	0.42	2.29	0.61	1.66	0.85	1.08	0.49	0.76	
     10.61	0.00	20.10	3.78	1.64	9.41	12.84	1.83	3.14	0.32	0.59	1.27	0.96	2.72	5.82	2.09	0.20	0.07	
     10.63	0.00	18.56	14.54	7.91	8.29	0.92	0.94	2.83	2.71	0.68	2.81	0.00	1.53	1.84	3.23	2.14	0.98	
     10.66	0.00	6.70	7.68	17.38	4.59	6.02	0.81	0.99	6.79	1.86	3.18	3.13	1.93	1.32	3.86	1.55	1.61	
     10.68	0.00	2.66	11.55	8.08	4.04	1.35	1.75	0.99	0.85	2.58	0.95	3.50	0.51	1.36	3.03	1.48	0.86	
     10.70	0.00	15.36	1.11	4.59	0.02	6.56	0.36	0.11	3.41	0.84	1.02	0.69	3.11	3.22	0.21	0.87	0.23	
     10.73	0.00	2.80	4.70	6.12	3.46	9.00	11.29	0.07	1.88	1.89	0.99	3.34	5.11	2.68	0.27	1.62	0.72	
     10.75	0.00	6.85	6.58	5.02	3.11	1.50	1.03	2.94	4.43	1.47	2.49	2.08	3.62	1.38	2.13	2.24	0.32	
     10.77	0.00	6.62	9.09	5.40	4.03	1.51	2.93	3.64	0.67	1.60	1.03	1.60	2.12	0.72	0.59	0.74	0.28	
     10.80	0.00	5.87	7.16	5.59	5.91	0.23	7.60	7.55	5.08	2.13	1.32	3.54	0.42	2.04	4.36	0.28	0.03	
     10.82	0.00	4.49	3.84	7.04	5.94	3.11	0.07	3.76	0.13	0.58	0.54	0.06	0.46	0.07	1.59	2.00	0.33	
     10.84	0.00	12.18	5.83	9.06	10.09	1.39	1.48	0.50	1.54	1.02	1.07	0.30	2.66	2.83	3.15	3.78	0.15	
     10.87	0.00	6.13	9.79	4.06	6.59	0.50	1.65	0.36	0.54	1.33	1.03	1.52	0.50	0.14	0.48	1.46	1.66	
     10.89	0.00	1.44	15.02	0.61	4.68	7.36	2.17	2.30	0.71	1.68	2.74	1.34	2.14	0.88	1.71	0.85	0.94	
     10.91	0.00	3.76	19.52	13.76	6.67	5.70	1.62	4.97	2.46	1.87	2.15	0.31	1.79	3.93	1.35	1.87	1.78	
     10.94	0.00	2.82	0.65	7.22	0.94	5.01	2.02	2.66	0.56	1.53	0.78	2.34	3.71	0.12	1.30	1.23	1.12	
     10.96	0.00	7.75	0.47	22.77	6.22	1.23	0.34	2.65	0.63	1.19	1.38	2.29	1.34	2.77	1.93	2.41	2.01	
     10.98	0.00	8.52	8.89	10.79	22.89	4.36	0.04	4.17	2.33	0.76	1.51	4.28	5.33	0.91	5.36	3.58	1.20	
     11.01	0.00	4.42	10.07	13.52	8.30	11.01	4.78	2.51	0.56	0.71	3.18	3.47	3.55	4.18	1.15	0.47	1.27	
     11.03	0.00	0.91	7.19	0.03	1.56	1.14	6.04	2.04	2.24	2.55	0.01	0.11	3.25	0.25	1.22	0.71	0.28	
     11.05	0.00	12.26	6.04	6.90	8.84	13.05	5.25	0.99	2.62	0.66	2.07	2.19	0.05	6.56	0.27	0.87	1.03	
     11.08	0.00	11.92	4.60	15.95	10.01	5.03	5.37	8.27	1.80	0.21	3.68	5.46	0.35	3.41	0.56	0.07	0.85	
     11.10	0.00	17.66	6.77	10.99	13.28	5.76	1.40	8.31	0.03	0.23	0.97	5.61	2.80	1.02	1.69	3.20	0.37	
     11.12	0.00	8.41	3.98	7.31	0.96	1.98	0.11	7.52	6.32	0.78	0.33	7.66	5.44	2.37	0.31	1.14	0.52	
     11.15	0.00	1.79	1.80	4.97	2.76	13.11	10.66	1.89	1.63	0.62	2.35	6.40	6.08	4.32	1.20	0.37	0.86	
     11.17	0.00	3.69	7.32	24.84	0.26	15.46	8.13	5.33	2.36	1.27	3.64	1.25	1.54	8.70	0.87	2.86	1.86	
     11.19	0.00	16.23	4.72	11.41	3.92	5.54	0.42	1.56	2.34	1.68	0.35	0.60	1.02	0.28	2.82	0.96	0.81	
     11.22	0.00	18.17	8.26	17.90	3.90	0.08	3.45	3.87	2.14	1.19	0.42	4.85	6.17	0.17	1.99	1.69	1.72	
     11.24	0.00	16.82	10.88	12.74	3.73	8.50	2.78	1.93	4.71	1.27	0.43	3.57	3.92	7.54	3.67	0.34	0.64	
     11.26	0.00	5.03	1.98	1.73	9.43	5.35	0.97	2.58	0.10	0.75	1.75	2.27	1.95	0.62	0.42	0.33	0.19	
     11.28	0.00	13.14	16.78	8.33	2.99	0.78	0.48	1.99	2.62	1.60	1.67	2.24	5.09	0.90	1.31	2.54	1.09	
     11.31	0.00	8.46	6.96	0.85	1.16	10.77	5.17	2.08	0.62	0.30	1.69	3.26	2.47	0.77	2.62	1.22	1.47	
     11.33	0.00	7.36	4.58	2.05	11.37	15.38	2.23	3.91	1.77	0.46	0.53	1.85	3.25	5.63	0.11	0.14	0.90	
     11.35	0.00	6.09	2.43	21.92	3.99	6.67	0.27	5.69	4.76	1.73	1.70	2.03	3.21	2.22	0.07	3.13	2.22	
     11.38	0.00	5.45	7.10	8.62	1.32	3.52	1.82	7.10	0.69	1.27	1.52	2.79	5.21	3.44	0.33	2.64	0.31	
     11.40	0.00	0.83	8.29	0.46	1.64	2.08	3.63	1.99	4.44	4.05	3.12	3.03	2.04	4.02	2.02	0.50	1.06	
     11.42	0.00	9.41	0.05	3.17	2.81	0.04	0.61	5.37	4.66	0.66	1.28	1.56	2.81	0.60	1.25	0.50	1.40	
     11.45	0.00	1.14	10.74	8.70	6.46	6.41	2.80	3.33	1.12	2.13	0.53	4.98	1.89	1.33	1.23	2.07	2.38	
     11.47	0.00	0.36	6.54	8.55	14.02	3.20	9.50	0.53	1.37	2.36	2.75	0.65	0.90	3.63	2.90	3.85	2.41	
     11.49	0.00	10.09	4.91	3.88	7.44	0.18	1.42	1.80	4.69	0.55	3.50	3.30	0.71	0.64	2.35	0.22	0.86	
     11.52	0.00	0.57	3.33	5.02	6.68	2.70	1.10	1.20	0.71	0.04	0.54	3.17	0.21	0.68	0.57	2.65	0.42	
     11.54	0.00	2.64	1.24	6.74	4.26	1.46	1.82	3.06	2.60	1.03	2.43	3.73	4.14	3.78	3.98	0.40	0.52	
     11.56	0.00	7.34	1.77	4.25	2.50	1.13	5.12	1.91	7.18	1.68	1.60	2.05	1.06	1.83	0.52	0.60	0.62	
     11.59	0.00	11.15	16.79	0.27	11.14	3.69	3.87	1.58	3.21	0.03	1.40	1.06	2.05	0.28	2.91	0.26	0.51	
     11.61	0.00	14.83	3.41	15.07	1.28	9.48	4.31	6.83	1.51	3.47	0.28	4.45	1.21	0.05	1.05	1.28	0.92	
     11.63	0.00	15.00	11.15	6.53	1.55	2.38	14.31	3.57	2.02	2.56	2.67	0.11	4.53	4.46	0.36	1.21	0.09	
     11.66	0.00	16.81	1.18	6.63	8.94	4.99	1.80	1.43	2.22	0.14	1.27	0.01	1.81	1.42	3.26	1.56	0.52	
     11.68	0.00	20.92	5.21	10.30	1.48	2.24	6.00	0.59	2.55	0.12	3.12	1.48	1.96	1.75	1.08	2.25	1.15	
     11.70	0.00	0.11	2.94	1.13	1.65	0.58	1.19	1.98	1.05	0.58	0.57	1.84	1.19	1.14	2.31	1.05	0.10	
     11.73	0.00	0.87	2.17	4.72	9.47	6.36	9.64	0.68	0.39	0.80	4.42	0.31	4.05	1.47	1.15	1.59	0.64	
     11.75	0.00	13.34	6.25	11.80	0.91	1.64	12.59	0.60	1.84	1.22	1.73	2.86	5.79	3.39	1.99	2.85	1.76	
     11.77	0.00	7.58	6.27	5.43	2.39	0.96	1.17	2.51	2.26	0.83	0.64	3.43	0.43	2.49	3.81	1.17	1.19	
     11.80	0.00	3.30	3.59	3.25	12.95	11.39	6.04	0.37	4.85	1.45	2.15	0.46	1.58	3.42	3.39	1.80	2.61	
     11.82	0.00	0.46	3.41	7.31	1.61	5.42	1.85	4.09	0.44	2.15	0.49	0.73	0.64	5.19	1.25	0.73	0.17	
     11.84	0.00	10.97	9.33	11.43	7.03	9.75	0.73	14.20	1.08	2.20	3.39	2.87	2.07	3.32	7.69	1.63	1.49	
     11.87	0.00	10.55	1.76	14.93	7.04	3.35	4.95	3.60	3.45	1.05	0.35	2.24	0.63	2.61	0.31	0.30	0.28	
     11.89	0.00	4.49	2.32	16.18	0.93	9.40	3.82	0.80	0.28	0.32	2.23	0.70	4.32	1.33	3.15	2.68	0.84	
     11.91	0.00	11.08	4.31	10.28	0.73	8.23	4.29	2.69	2.23	2.20	1.75	0.49	2.20	4.44	2.19	0.43	0.82	
     11.94	0.00	6.52	4.43	7.01	8.40	8.73	1.98	0.91	6.33	1.37	1.25	1.32	0.53	2.40	1.52	0.35	0.09	
     11.96	0.00	0.68	5.74	0.66	1.80	8.10	4.30	0.85	0.86	2.47	4.31	0.31	1.36	4.75	0.75	0.60	0.92	
     11.98	0.00	2.82	5.24	0.27	3.46	3.39	2.03	0.46	1.27	1.18	0.51	1.15	0.42	2.47	1.88	0.47	0.01	
     12.00	0.00	24.55	0.88	4.90	10.30	8.84	5.54	3.22	1.10	0.70	1.22	2.93	2.12	2.48	3.23	2.91	0.42	
     12.03	0.00	23.31	10.24	5.05	5.89	5.27	1.18	2.19	0.29	2.11	0.78	0.35	3.81	1.30	2.81	0.45	0.57	
     12.05	0.00	9.15	7.07	13.03	4.18	0.17	6.80	3.31	1.01	3.65	1.38	1.10	2.40	3.35	0.93	0.16	0.25	
     12.07	0.00	1.75	4.38	5.55	0.92	1.10	2.70	9.57	1.67	4.13	1.19	2.81	4.08	1.28	1.41	0.38	0.54	
     12.10	0.00	11.95	0.20	0.83	6.94	3.87	0.23	1.49	0.31	2.27	3.58	0.53	0.38	1.82	1.41	0.46	0.46	
     12.12	0.00	7.93	6.32	17.10	8.37	2.80	7.61	2.76	3.82	2.34	1.92	4.63	1.15	3.75	0.84	1.33	0.46	
     12.14	0.00	2.78	2.48	1.47	6.37	6.50	1.32	0.19	3.81	1.39	4.22	0.40	0.75	2.22	0.58	1.50	0.41	
     12.17	0.00	2.46	2.66	14.01	6.98	0.67	3.01	5.28	3.67	3.38	0.60	2.66	1.98	2.38	1.64	1.19	0.42	
     12.19	0.00	8.89	8.20	10.66	7.34	1.63	2.37	1.34	2.55	2.08	2.29	1.28	0.76	6.36	3.74	1.96	1.66	
     12.21	0.00	5.31	1.49	5.41	10.18	5.33	2.90	1.51	0.02	0.40	0.66	0.30	2.66	1.82	2.02	0.30	0.77	
     12.24	0.00	8.75	10.97	0.25	4.71	3.59	7.46	0.55	3.38	2.12	3.84	0.47	2.55	0.90	0.99	0.33	0.82	
     12.26	0.00	12.46	7.09	9.66	10.04	0.50	1.29	1.37	3.22	0.84	1.13	5.43	1.26	0.18	1.00	0.62	0.24	
     12.28	0.00	4.45	9.88	1.43	11.82	8.06	4.64	1.91	3.38	1.35	5.58	2.54	1.89	2.49	0.68	1.78	0.73	
     12.31	0.00	18.39	16.20	19.07	0.96	5.03	7.93	2.78	0.52	3.81	6.64	2.66	3.75	0.48	1.09	0.20	0.56	
     12.33	0.00	16.63	1.32	5.43	5.93	1.55	1.07	3.59	2.54	2.33	2.70	1.05	1.21	1.18	0.86	0.40	0.34	
     12.35	0.00	3.97	2.19	9.15	0.28	7.11	0.66	6.54	0.66	2.41	1.19	3.98	0.49	1.57	0.44	0.04	0.41	
     12.38	0.00	15.91	5.40	5.48	5.70	16.41	10.06	5.24	2.48	0.75	2.30	0.66	4.12	3.24	0.59	1.51	0.61	
     12.40	0.00	5.15	16.72	18.19	19.24	10.77	5.71	2.86	2.72	1.28	5.05	0.09	6.90	3.21	5.99	1.26	0.90	
     12.42	0.00	14.53	2.66	13.16	6.58	7.30	3.83	1.97	2.00	0.41	0.71	2.64	0.90	0.30	3.07	3.26	1.37	
     12.45	0.00	8.32	10.96	9.16	15.69	4.53	4.25	3.33	2.13	1.23	3.17	0.95	2.64	2.53	4.31	2.14	0.31	
     12.47	0.00	0.12	5.18	5.31	14.57	5.06	2.36	0.98	1.26	0.24	0.87	2.14	0.18	0.22	1.77	0.39	1.83	
     12.49	0.00	2.52	13.16	4.55	0.71	1.00	0.29	4.59	3.18	0.99	2.68	2.20	2.58	2.09	0.70	0.65	0.60	
     12.52	0.00	5.81	3.35	2.00	4.07	4.52	6.48	1.95	0.08	0.08	3.43	3.62	5.25	1.12	0.72	0.24	0.89	
     12.54	0.00	6.23	11.18	0.61	5.31	0.54	4.38	1.06	5.59	0.48	6.00	2.90	2.13	0.04	2.14	0.67	0.00	
     12.56	0.00	7.14	9.00	0.68	8.17	7.68	5.10	3.58	1.10	1.53	4.08	3.95	3.65	1.65	1.76	1.74	0.29	
     12.59	0.00	7.07	12.36	0.04	9.06	7.51	4.74	0.06	6.38	3.07	0.96	2.59	0.76	2.88	1.88	0.24	1.21	
     12.61	0.00	9.05	17.76	2.64	0.48	1.92	4.00	7.56	4.63	2.67	0.98	4.79	0.76	0.33	1.32	1.19	0.97	
     12.63	0.00	21.83	8.54	5.60	5.15	1.47	4.36	2.01	2.61	1.56	0.14	0.23	3.66	3.00	5.77	1.57	0.02	
     12.65	0.00	11.18	12.23	3.57	3.22	6.73	7.35	7.45	6.85	2.61	1.83	6.45	2.88	1.43	3.84	1.58	0.62	
     12.68	0.00	3.67	4.26	8.25	0.89	3.40	2.77	2.22	4.22	1.06	2.55	1.32	1.07	2.01	1.16	0.73	0.40	
     12.70	0.00	3.85	9.78	2.80	3.36	5.14	3.88	2.77	0.88	2.68	0.70	1.30	3.25	0.58	1.52	0.73	0.52	
     12.72	0.00	12.88	4.57	7.82	6.33	3.58	6.03	3.80	2.20	0.27	0.40	0.15	1.65	1.60	0.43	1.60	0.23	
     12.75	0.00	13.51	10.84	3.93	13.36	4.85	2.86	5.27	2.39	2.02	0.90	0.21	2.96	2.14	0.79	2.46	0.20	
     12.77	0.00	14.73	7.50	6.25	1.13	10.80	7.44	0.47	2.52	1.82	1.39	1.49	2.30	4.73	0.95	0.32	1.58	
     12.79	0.00	11.92	1.80	1.62	6.75	2.33	5.33	4.58	0.13	0.05	1.11	2.00	0.41	1.35	0.87	1.54	1.12	
     12.82	0.18	14785.85	11883.89	850.06	140.88	1430.34	87.73	87.62	206.92	132.66	351.33	274.17	986.36	1361.98	35.00	53.75	187.90	
     12.84	0.27	123401.02	6197.30	14457.49	8133.31	18654.61	12075.09	16371.64	11424.17	7677.57	1289.24	381.30	6998.74	8125.62	8646.19	1085.46	4116.98	
     12.86	0.27	100564.69	49690.86	47584.50	1847.85	10533.84	3800.75	2862.71	1504.13	559.99	5175.68	2373.06	4071.42	5115.92	1097.39	6952.20	778.30	
     12.89	0.32	40748.70	24177.99	2719.81	27857.10	10610.64	8522.07	6247.33	6182.41	3668.31	1878.35	4387.27	2625.15	9639.61	3136.65	4769.27	2385.81	
     12.91	0.43	405930.05	21017.04	6651.39	10651.30	12669.49	7366.86	1407.28	1838.32	2861.61	818.95	5852.08	4057.63	2825.65	1905.61	2612.68	782.06	
     12.93	0.42	420072.57	13045.63	14841.65	9308.20	2491.59	1202.60	2372.67	499.07	1184.41	273.11	1050.53	1032.82	746.04	1834.34	2733.63	5894.17	
     12.96	0.33	57340.43	16159.30	14840.71	6324.52	929.96	1664.37	525.06	132.14	248.21	389.04	350.97	1912.88	55.49	3243.08	8131.91	982.26	
     12.98	0.31	89084.80	9521.75	10385.77	8681.81	465.47	1459.33	162.52	138.38	351.50	617.63	524.38	1683.19	47.43	451.16	3063.09	866.75	
     13.00	0.43	190057.81	8186.55	8554.37	1976.03	164.31	1621.32	346.33	37.25	68.85	937.93	461.60	40.35	83.09	1307.72	3650.65	3527.16	
     13.03	0.39	59874.91	20029.77	12772.78	1048.79	3970.97	623.79	21.25	473.93	293.70	387.28	1200.77	585.26	980.76	2635.31	6477.48	2419.30	
     13.05	0.17	187921.39	20704.88	7781.79	11151.52	4057.31	3698.52	197.24	104.77	51.25	1053.90	1117.45	3518.63	1668.95	1508.99	3462.40	2486.38	
     13.07	0.04	31014.09	303.01	142.68	68.33	37.86	24.62	18.54	10.97	11.16	9.52	12.66	7.15	7.55	4.20	5.36	78.65	
     13.10	0.02	7394.13	1118.14	330.87	167.86	102.12	77.46	54.37	44.99	34.75	29.75	24.98	21.00	22.64	23.12	34.96	307.72	
     13.12	0.02	7074.87	600.88	215.52	111.69	76.78	36.46	38.47	31.18	24.07	16.84	12.89	16.57	10.65	7.76	2.57	152.26	
     13.14	0.02	17950.06	180.16	46.76	7.77	9.64	0.25	7.12	3.11	4.37	2.68	2.94	0.19	7.24	6.40	4.17	17.51	
     13.17	0.02	7786.75	578.34	219.59	113.26	74.77	51.43	32.29	28.72	23.16	17.82	18.39	16.94	8.28	13.55	21.78	190.26	
     13.19	0.02	3553.87	286.09	72.18	28.45	20.10	13.23	13.19	12.26	9.15	4.61	7.32	6.58	8.44	15.78	45.51	134.92	
     13.21	0.10	19468.48	2328.01	733.23	519.17	965.48	324.44	1008.81	92.72	318.87	23.85	285.36	278.49	60.59	210.19	191.20	165.88	
     13.24	0.14	88130.07	16054.99	1734.96	6060.74	3586.65	3869.68	215.12	402.94	1582.75	2463.38	2549.06	822.71	1980.09	1357.62	1947.23	1185.24	
     13.26	0.12	43357.48	37780.98	50458.82	14770.54	20516.94	20993.62	1725.74	13682.95	2121.05	14755.86	3344.75	11157.11	12023.87	777.57	10621.99	8021.61	
     13.28	0.09	41735.06	19645.15	9745.39	8175.45	5415.67	3631.01	3243.18	1017.48	382.56	148.15	108.03	619.01	713.09	346.99	699.31	562.11	
     13.31	0.09	47181.76	8342.87	1477.92	1542.59	331.99	596.83	490.17	470.62	575.05	245.75	606.71	90.33	587.11	277.51	1107.10	1023.55	
     13.33	0.09	50636.04	4194.13	21468.34	25371.50	14598.07	4811.05	6653.53	8251.02	669.46	7300.23	7266.33	5295.98	644.35	6030.81	6410.10	4430.46	
     13.35	0.09	41376.09	7556.27	1000.93	2213.57	1937.59	1366.27	1554.87	538.57	612.72	938.08	806.56	206.23	996.56	1668.95	1136.78	464.02	
     13.37	0.09	25343.76	6394.89	1851.75	589.26	1582.64	1023.51	1008.09	489.47	229.75	129.14	43.74	453.21	1197.74	48.56	14.04	73.53	
     13.40	0.09	15810.25	7570.64	3482.88	8529.24	345.53	1220.39	3693.51	326.04	2710.42	374.49	3026.05	1081.74	1548.65	1935.03	392.45	1710.29	
     13.42	0.08	51725.71	1728.67	401.98	2625.37	2770.21	841.79	1367.24	218.00	792.57	696.96	350.74	317.04	1071.11	363.26	574.84	332.00	
